,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
2436,109.1010361,2.3358991,-0.924,1.2238188623936974,-4.427107991513874e-05,-2.1477745913137825,-1.6644184059106106
2437,109.1115265,2.8248761,-0.955,1.2128443734874377,-4.055490316785527e-05,-2.16780381858427,-1.6887807766334142
2438,109.1260223,3.2361457,-0.929,1.2072493182083706,-3.869097219039513e-05,-2.13621062723618,-1.6593967369162146
2439,109.1304626,2.4207358,-0.906,1.2238188623936974,-4.427107991513874e-05,-2.129774591313782,-1.6464184059106106
2440,109.13871,2.5130575,-0.899,1.2183679908036138,-4.241498629361371e-05,-2.11732557581732,-1.6361215966809455
2441,109.1676025,2.9172339,-0.966,1.2128443734874377,-4.055490316785527e-05,-2.1788038185842695,-1.6997807766334143
2442,109.1759796,3.0103168,-0.935,1.2072493182083706,-3.869097219039513e-05,-2.1422106272361803,-1.6653967369162148
2443,109.1772232,3.1060305,-0.959,1.2072493182083706,-3.869097219039513e-05,-2.1662106272361803,-1.6893967369162146
2444,109.1791077,11.7410259,-1.742,0.9843285193485046,2.5946153979497757e-05,-2.726354465502484,-2.337562425769848
2445,109.2820511,11.7150211,-1.716,0.9741872037521765,2.6036803097649075e-05,-2.6902132405552743,-2.3054266964756702
2446,109.387825,11.6969957,-1.512,0.9741872037521765,2.6036803097649075e-05,-2.486213240555274,-2.10142669647567
